Taxon	Status	MinAge	MaxAge	Site
Mammut_americanum	extinct	0.126	0.781	269
Mammuthus_columbi	extinct	0.126	0.781	269
Stegomastodon_platensis	extinct	0.012	0.781	277
Mammuthus_primigenius	extinct	0.126	0.781	283
Mammuthus_trogontherii	extinct	0.126	0.781	342
Stegomastodon_platensis	extinct	0.012	0.781	346
Mammuthus_trogontherii	extinct	0.126	0.781	449
Palaeoloxodon_antiquus	extinct	0.6	0.781	640
Palaeoloxodon_cypriotes	extinct	0.126	0.781	644
Mammuthus_trogontherii	extinct	0.126	0.781	657
Mammuthus_trogontherii	extinct	0.126	0.781	699
Mammuthus_trogontherii	extinct	0.126	0.781	704
Stegomastodon_platensis	extinct	0.117	0.781	760
Loxodonta_africana	extant	0.117	0.781	789
Mammuthus_trogontherii	extinct	0.126	0.781	809
Palaeoloxodon_antiquus	extinct	0.126	0.781	811
Palaeoloxodon_antiquus	extinct	0.126	0.781	892
Mammuthus_primigenius	extinct	0.126	0.781	896
Palaeoloxodon_antiquus	extinct	0.126	0.781	908
Palaeoloxodon_antiquus	extinct	0.126	0.781	913
Mammuthus_trogontherii	extinct	0.126	0.781	957
Palaeoloxodon_antiquus	extinct	0.126	0.781	974
Mammuthus_trogontherii	extinct	0.424	0.781	994
Palaeoloxodon_antiquus	extinct	0.424	0.781	994
Mammuthus_columbi	extinct	0.126	0.781	1040
Stegomastodon_aftoniae	extinct	0.126	0.781	1040
Mammuthus_trogontherii	extinct	0.126	0.781	1049
Mammuthus_primigenius	extinct	0.126	0.781	1072
Mammuthus_trogontherii	extinct	0.117	0.781	1203
Palaeoloxodon_antiquus	extinct	0.126	0.781	1204
Stegomastodon_platensis	extinct	0.117	0.781	1225
Mammuthus_trogontherii	extinct	0.126	0.781	1240
Palaeoloxodon_antiquus	extinct	0.126	0.781	1265
Palaeoloxodon_antiquus	extinct	0.126	0.781	1296
Palaeoloxodon_antiquus	extinct	0.126	0.781	1330
Palaeoloxodon_antiquus	extinct	0.126	0.781	1387
Mammuthus_trogontherii	extinct	0.126	0.781	1451
Mammuthus_trogontherii	extinct	0.126	0.781	1455
Mammuthus_trogontherii	extinct	0.126	0.781	1535
Mammuthus_trogontherii	extinct	0.676	0.781	1577
Mammuthus_trogontherii	extinct	0.676	0.781	1578
Mammuthus_trogontherii	extinct	0.435	0.781	1594
Palaeoloxodon_antiquus	extinct	0.126	0.781	1662
Mammuthus_primigenius	extinct	0.117	0.781	1663
Loxodonta_atlantica	extinct	0.126	0.774	22
Palaeoloxodon_jolensis	extinct	0.126	0.774	22
Mammuthus_trogontherii	extinct	0.424	0.774	322
Mammuthus_trogontherii	extinct	0.424	0.774	1104
Palaeoloxodon_antiquus	extinct	0.424	0.774	1104
Mammuthus_trogontherii	extinct	0.424	0.774	1105
Mammuthus_trogontherii	extinct	0.621	0.761	734
Palaeoloxodon_namadicus	extinct	0.012	0.7	832
Stegodon_orientalis	extinct	0.012	0.7	832
Elephas_hysudrindicus	extinct	0	0.7	1022
Stegodon_orientalis	extinct	0.012	0.7	1336
Palaeoloxodon_naumanni	extinct	0.012	0.7	1622
Palaeoloxodon_antiquus	extinct	0.397	0.662	925
Mammuthus_meridionalis	extinct	0.427	0.621	915
Loxodonta_atlantica	extinct	0.59	0.6	598
Palaeoloxodon_namadicus	extinct	0.35	0.6	1467
Stegodon_orientalis	extinct	0.35	0.6	1467
Mammuthus_trogontherii	extinct	0.46	0.46	114
Palaeoloxodon_mnaidriensis	extinct	0.13	0.43	643
Palaeoloxodon_mnaidriensis	extinct	0.13	0.43	1645
Mammuthus_exilis	extinct	0.012	0.3	218
Mammuthus_columbi	extinct	0.012	0.3	219
Mammuthus_columbi	extinct	0.012	0.3	1077
Mammut_americanum	extinct	0.012	0.3	1217
Mammuthus_columbi	extinct	0.012	0.3	1427
Mammuthus_columbi	extinct	0.012	0.3	1537
Mammuthus_lamarmorai	extinct	0.14	0.29	1492
Cuvieronius_hyodon	extinct	0.011	0.28	110
Cuvieronius_hyodon	extinct	0.011	0.28	625
Cuvieronius_hyodon	extinct	0.011	0.28	996
Palaeoloxodon_jolensis	extinct	0.196	0.205	1016
Palaeoloxodon_jolensis	extinct	0.104	0.196	1017
Mammuthus_lamarmorai	extinct	0.029	0.191	209
Mammuthus_lamarmorai	extinct	0.13	0.191	1293
Loxodonta_africana	extant	0.056	0.17	177
Loxodonta_africana	extant	0.082	0.17	702
Stegodon_timorensis	extinct	0.13	0.168	23
Stegodon_trigonocephalus	extinct	0.117	0.126	1023
Elephas_hysudricus	extinct	0.117	0.126	901
Stegodon_ganesa	extinct	0.117	0.126	901
Stegodon_insignis	extinct	0.0117	0.126	902
Mammuthus_lamarmorai	extinct	0.1	0.126	456
Mammuthus_columbi	extinct	0.012	0.126	1456
Mammut_americanum	extinct	0.012	0.126	4
Mammut_americanum	extinct	0.012	0.126	8
Mammut_americanum	extinct	0.012	0.126	9
Mammut_americanum	extinct	0.012	0.126	10
Mammut_americanum	extinct	0.012	0.126	11
Mammut_americanum	extinct	0.012	0.126	13
Mammuthus_primigenius	extinct	0.012	0.126	17
Mammut_americanum	extinct	0.012	0.126	49
Mammuthus_columbi	extinct	0.012	0.126	49
Mammut_americanum	extinct	0.012	0.126	50
Mammut_americanum	extinct	0.012	0.126	51
Mammut_americanum	extinct	0.012	0.126	52
Mammuthus_primigenius	extinct	0.012	0.126	65
Mammut_americanum	extinct	0.012	0.126	66
Mammuthus_columbi	extinct	0.012	0.126	66
Mammut_americanum	extinct	0.012	0.126	67
Mammut_americanum	extinct	0.012	0.126	68
Mammut_americanum	extinct	0.012	0.126	69
Mammut_americanum	extinct	0.012	0.126	70
Mammut_americanum	extinct	0.012	0.126	71
Mammut_americanum	extinct	0.012	0.126	72
Mammut_americanum	extinct	0.012	0.126	73
Mammut_americanum	extinct	0.012	0.126	74
Mammut_americanum	extinct	0.012	0.126	84
Mammut_americanum	extinct	0.012	0.126	85
Mammuthus_primigenius	extinct	0.012	0.126	86
Mammut_americanum	extinct	0.012	0.126	88
Mammut_americanum	extinct	0.012	0.126	97
Mammut_americanum	extinct	0.012	0.126	101
Mammut_americanum	extinct	0.012	0.126	107
Mammut_americanum	extinct	0.012	0.126	108
Mammut_americanum	extinct	0.012	0.126	109
Mammuthus_columbi	extinct	0.012	0.126	119
Mammuthus_primigenius	extinct	0.012	0.126	120
Mammut_americanum	extinct	0.012	0.126	121
Mammut_americanum	extinct	0.012	0.126	128
Mammut_americanum	extinct	0.012	0.126	130
Mammuthus_columbi	extinct	0.012	0.126	130
Mammut_americanum	extinct	0.012	0.126	131
Mammuthus_columbi	extinct	0.012	0.126	131
Mammut_americanum	extinct	0.012	0.126	137
Mammut_americanum	extinct	0.012	0.126	138
Mammut_americanum	extinct	0.012	0.126	144
Mammuthus_columbi	extinct	0.012	0.126	157
Mammut_americanum	extinct	0.012	0.126	160
Mammut_americanum	extinct	0.012	0.126	165
Mammuthus_primigenius	extinct	0.012	0.126	166
Mammut_americanum	extinct	0.012	0.126	167
Mammut_americanum	extinct	0.012	0.126	169
Loxodonta_africana	extant	0.012	0.126	171
Mammut_americanum	extinct	0.012	0.126	172
Stegomastodon_platensis	extinct	0.012	0.126	174
Mammut_americanum	extinct	0.012	0.126	180
Mammuthus_columbi	extinct	0.012	0.126	182
Mammut_americanum	extinct	0.012	0.126	187
Mammut_americanum	extinct	0.012	0.126	188
Mammut_americanum	extinct	0.012	0.126	190
Mammut_americanum	extinct	0.012	0.126	191
Mammut_americanum	extinct	0.012	0.126	193
Mammut_americanum	extinct	0.012	0.126	204
Mammut_americanum	extinct	0.012	0.126	205
Mammut_americanum	extinct	0.012	0.126	208
Stegomastodon_platensis	extinct	0.012	0.126	210
Mammut_americanum	extinct	0.012	0.126	220
Mammut_americanum	extinct	0.012	0.126	223
Mammuthus_exilis	extinct	0.012	0.126	224
Mammut_americanum	extinct	0.012	0.126	226
Mammut_americanum	extinct	0.012	0.126	227
Mammut_americanum	extinct	0.012	0.126	236
Mammut_americanum	extinct	0.012	0.126	273
Mammuthus_columbi	extinct	0.012	0.126	273
Mammut_americanum	extinct	0.012	0.126	276
Mammut_americanum	extinct	0.012	0.126	287
Mammut_americanum	extinct	0.012	0.126	303
Mammut_americanum	extinct	0.012	0.126	307
Mammut_americanum	extinct	0.012	0.126	308
Mammut_americanum	extinct	0.012	0.126	310
Mammuthus_columbi	extinct	0.012	0.126	311
Mammut_americanum	extinct	0.012	0.126	313
Mammut_americanum	extinct	0.012	0.126	316
Mammut_americanum	extinct	0.012	0.126	323
Mammut_americanum	extinct	0.012	0.126	330
Mammut_americanum	extinct	0.012	0.126	333
Mammut_americanum	extinct	0.012	0.126	334
Mammut_americanum	extinct	0.012	0.126	336
Mammut_americanum	extinct	0.012	0.126	340
Stegomastodon_platensis	extinct	0.012	0.126	341
Mammut_americanum	extinct	0.012	0.126	343
Mammut_americanum	extinct	0.012	0.126	345
Mammut_americanum	extinct	0.012	0.126	348
Mammuthus_columbi	extinct	0.012	0.126	348
Mammut_americanum	extinct	0.012	0.126	354
Mammut_americanum	extinct	0.012	0.126	355
Mammut_americanum	extinct	0.012	0.126	357
Mammut_americanum	extinct	0.012	0.126	358
Mammut_americanum	extinct	0.012	0.126	366
Stegomastodon_platensis	extinct	0.012	0.126	376
Mammuthus_primigenius	extinct	0.01	0.126	381
Mammut_americanum	extinct	0.012	0.126	397
Mammut_americanum	extinct	0.012	0.126	404
Mammut_americanum	extinct	0.012	0.126	408
Mammut_americanum	extinct	0.012	0.126	418
Mammut_americanum	extinct	0.012	0.126	421
Mammut_americanum	extinct	0.012	0.126	422
Mammut_americanum	extinct	0.012	0.126	423
Mammuthus_primigenius	extinct	0.012	0.126	426
Mammuthus_columbi	extinct	0.012	0.126	433
Mammuthus_primigenius	extinct	0.012	0.126	440
Mammuthus_primigenius	extinct	0.012	0.126	441
Mammut_americanum	extinct	0.012	0.126	442
Stegomastodon_platensis	extinct	0.012	0.126	448
Mammuthus_primigenius	extinct	0.012	0.126	451
Mammut_americanum	extinct	0.012	0.126	453
Mammut_americanum	extinct	0.012	0.126	454
Mammut_americanum	extinct	0.012	0.126	459
Mammuthus_columbi	extinct	0.012	0.126	460
Mammuthus_columbi	extinct	0.012	0.126	464
Mammut_americanum	extinct	0.012	0.126	465
Mammuthus_columbi	extinct	0.012	0.126	465
Mammut_americanum	extinct	0.012	0.126	466
Mammut_americanum	extinct	0.012	0.126	467
Mammut_americanum	extinct	0.012	0.126	468
Mammut_americanum	extinct	0.012	0.126	469
Mammut_americanum	extinct	0.012	0.126	470
Mammut_americanum	extinct	0.012	0.126	472
Mammut_americanum	extinct	0.012	0.126	473
Mammut_americanum	extinct	0.012	0.126	474
Mammut_americanum	extinct	0.012	0.126	475
Mammut_americanum	extinct	0.012	0.126	477
Mammut_americanum	extinct	0.012	0.126	480
Stegomastodon_platensis	extinct	0.012	0.126	490
Mammut_americanum	extinct	0.012	0.126	495
Mammut_americanum	extinct	0.012	0.126	500
Mammut_americanum	extinct	0.012	0.126	509
Mammut_americanum	extinct	0.012	0.126	512
Mammut_americanum	extinct	0.012	0.126	513
Mammut_americanum	extinct	0.012	0.126	515
Stegomastodon_platensis	extinct	0.012	0.126	520
Stegomastodon_platensis	extinct	0.01	0.126	521
Mammut_americanum	extinct	0.012	0.126	542
Mammut_americanum	extinct	0.012	0.126	545
Mammut_americanum	extinct	0.012	0.126	554
Mammut_americanum	extinct	0.012	0.126	555
Mammut_americanum	extinct	0.012	0.126	567
Mammuthus_primigenius	extinct	0.012	0.126	573
Mammut_americanum	extinct	0.012	0.126	575
Mammut_americanum	extinct	0.012	0.126	577
Mammut_americanum	extinct	0.012	0.126	579
Mammuthus_columbi	extinct	0.012	0.126	580
Mammuthus_primigenius	extinct	0.012	0.126	581
Mammut_americanum	extinct	0.012	0.126	582
Mammut_americanum	extinct	0.012	0.126	584
Mammut_americanum	extinct	0.012	0.126	586
Mammut_americanum	extinct	0.012	0.126	587
Mammut_americanum	extinct	0.012	0.126	590
Mammut_americanum	extinct	0.012	0.126	592
Mammut_americanum	extinct	0.012	0.126	593
Mammut_americanum	extinct	0.012	0.126	594
Mammut_americanum	extinct	0.012	0.126	595
Mammut_americanum	extinct	0.012	0.126	600
Mammut_americanum	extinct	0.012	0.126	603
Mammuthus_columbi	extinct	0.012	0.126	602
Mammut_americanum	extinct	0.012	0.126	606
Mammut_americanum	extinct	0.012	0.126	613
Mammuthus_columbi	extinct	0.012	0.126	614
Mammut_americanum	extinct	0.012	0.126	615
Mammut_americanum	extinct	0.012	0.126	616
Mammut_americanum	extinct	0.012	0.126	618
Mammuthus_columbi	extinct	0.012	0.126	618
Mammut_americanum	extinct	0.012	0.126	631
Mammuthus_columbi	extinct	0.012	0.126	631
Mammut_americanum	extinct	0.012	0.126	641
Palaeoloxodon_creutzburgi	extinct	0.012	0.126	645
Mammut_americanum	extinct	0.012	0.126	646
Mammut_americanum	extinct	0.012	0.126	649
Mammut_americanum	extinct	0.012	0.126	650
Mammut_americanum	extinct	0.012	0.126	651
Mammut_americanum	extinct	0.012	0.126	652
Mammuthus_columbi	extinct	0.012	0.126	652
Stegomastodon_platensis	extinct	0.012	0.126	653
Mammuthus_columbi	extinct	0.012	0.126	656
Mammut_americanum	extinct	0.012	0.126	658
Mammut_americanum	extinct	0.0117	0.126	659
Mammut_americanum	extinct	0.012	0.126	660
Mammut_americanum	extinct	0.012	0.126	661
Mammut_americanum	extinct	0.012	0.126	676
Mammut_americanum	extinct	0.012	0.126	675
Mammut_americanum	extinct	0.012	0.126	707
Mammut_americanum	extinct	0.012	0.126	713
Mammut_americanum	extinct	0.012	0.126	714
Mammut_americanum	extinct	0.012	0.126	715
Palaeoloxodon_antiquus	extinct	0.1	0.126	721
Mammuthus_primigenius	extinct	0.012	0.126	733
Mammut_americanum	extinct	0.012	0.126	746
Mammut_americanum	extinct	0.012	0.126	753
Mammut_americanum	extinct	0.012	0.126	773
Mammut_americanum	extinct	0.012	0.126	787
Stegomastodon_platensis	extinct	0.01	0.126	788
Stegomastodon_platensis	extinct	0.012	0.126	803
Mammut_americanum	extinct	0.012	0.126	804
Mammut_americanum	extinct	0.012	0.126	810
Mammut_americanum	extinct	0.012	0.126	815
Mammuthus_columbi	extinct	0.012	0.126	816
Mammuthus_columbi	extinct	0.012	0.126	820
Mammut_americanum	extinct	0.012	0.126	821
Mammut_americanum	extinct	0.012	0.126	824
Mammut_americanum	extinct	0.012	0.126	837
Mammut_americanum	extinct	0.012	0.126	836
Mammuthus_columbi	extinct	0.012	0.126	846
Mammuthus_primigenius	extinct	0.012	0.126	862
Mammut_americanum	extinct	0.012	0.126	868
Mammuthus_primigenius	extinct	0.012	0.126	872
Mammuthus_primigenius	extinct	0.012	0.126	873
Mammut_americanum	extinct	0.012	0.126	874
Mammuthus_primigenius	extinct	0.012	0.126	882
Mammut_americanum	extinct	0.012	0.126	885
Mammut_americanum	extinct	0.012	0.126	886
Mammuthus_primigenius	extinct	0.012	0.126	897
Mammut_americanum	extinct	0.012	0.126	900
Mammut_americanum	extinct	0.012	0.126	917
Mammut_americanum	extinct	0.012	0.126	920
Mammut_americanum	extinct	0.012	0.126	926
Mammut_americanum	extinct	0.012	0.126	927
Mammuthus_columbi	extinct	0.012	0.126	927
Mammut_americanum	extinct	0.012	0.126	929
Mammut_americanum	extinct	0.012	0.126	930
Mammuthus_columbi	extinct	0.012	0.126	931
Mammuthus_columbi	extinct	0.012	0.126	932
Mammut_americanum	extinct	0.012	0.126	937
Mammuthus_columbi	extinct	0.012	0.126	937
Mammuthus_columbi	extinct	0.0117	0.126	938
Loxodonta_africana	extant	0.012	0.126	940
Mammuthus_columbi	extinct	0.012	0.126	944
Mammuthus_columbi	extinct	0.012	0.126	945
Mammut_americanum	extinct	0.012	0.126	953
Mammut_americanum	extinct	0.012	0.126	954
Mammut_americanum	extinct	0.012	0.126	955
Mammut_americanum	extinct	0.012	0.126	959
Mammut_americanum	extinct	0.012	0.126	961
Mammut_americanum	extinct	0.012	0.126	967
Stegomastodon_platensis	extinct	0.012	0.126	975
Mammut_americanum	extinct	0.012	0.126	987
Mammuthus_columbi	extinct	0.012	0.126	987
Mammut_americanum	extinct	0.012	0.126	988
Mammut_americanum	extinct	0.012	0.126	995
Mammut_americanum	extinct	0.012	0.126	997
Mammut_americanum	extinct	0.012	0.126	999
Mammuthus_primigenius	extinct	0.012	0.126	1000
Mammuthus_columbi	extinct	0.012	0.126	1008
Mammut_americanum	extinct	0.012	0.126	1020
Mammuthus_columbi	extinct	0.012	0.126	1021
Mammut_americanum	extinct	0.012	0.126	1029
Mammut_americanum	extinct	0.012	0.126	1031
Mammuthus_columbi	extinct	0.012	0.126	1066
Mammut_americanum	extinct	0.012	0.126	1067
Mammut_americanum	extinct	0.012	0.126	1075
Mammuthus_primigenius	extinct	0.012	0.126	1075
Mammut_americanum	extinct	0.012	0.126	1076
Mammut_americanum	extinct	0.012	0.126	1082
Mammuthus_columbi	extinct	0.012	0.126	1091
Mammuthus_columbi	extinct	0.012	0.126	1094
Stegomastodon_platensis	extinct	0.012	0.126	1097
Mammut_americanum	extinct	0.012	0.126	1099
Mammut_americanum	extinct	0.012	0.126	1100
Mammuthus_primigenius	extinct	0.012	0.126	1117
Mammut_americanum	extinct	0.012	0.126	1118
Mammut_americanum	extinct	0.012	0.126	1122
Mammut_americanum	extinct	0.012	0.126	1123
Mammut_americanum	extinct	0.012	0.126	1124
Mammuthus_primigenius	extinct	0.012	0.126	1125
Mammut_americanum	extinct	0.012	0.126	1126
Mammuthus_columbi	extinct	0.012	0.126	1126
Mammut_americanum	extinct	0.012	0.126	1134
Mammut_americanum	extinct	0.012	0.126	1141
Mammut_americanum	extinct	0.012	0.126	1145
Mammut_americanum	extinct	0.012	0.126	1146
Mammut_americanum	extinct	0.012	0.126	1148
Mammut_americanum	extinct	0.012	0.126	1160
Mammut_americanum	extinct	0.012	0.126	1159
Mammut_americanum	extinct	0.012	0.126	1164
Mammut_americanum	extinct	0.012	0.126	1166
Stegomastodon_platensis	extinct	0.012	0.126	1167
Mammut_americanum	extinct	0.012	0.126	1168
Mammuthus_primigenius	extinct	0.012	0.126	1168
Mammut_americanum	extinct	0.012	0.126	1171
Mammuthus_columbi	extinct	0.012	0.126	1172
Mammut_americanum	extinct	0.012	0.126	1173
Mammuthus_columbi	extinct	0.012	0.126	1176
Mammut_americanum	extinct	0.012	0.126	1180
Mammut_americanum	extinct	0.012	0.126	1181
Mammut_americanum	extinct	0.012	0.126	1182
Mammut_americanum	extinct	0.012	0.126	1183
Stegomastodon_platensis	extinct	0.012	0.126	1184
Stegomastodon_platensis	extinct	0.0117	0.126	1185
Mammut_americanum	extinct	0.012	0.126	1191
Mammuthus_columbi	extinct	0.012	0.126	1197
Mammuthus_primigenius	extinct	0.012	0.126	1197
Mammut_americanum	extinct	0.012	0.126	1198
Mammut_americanum	extinct	0.012	0.126	1206
Mammut_americanum	extinct	0.012	0.126	1215
Mammut_americanum	extinct	0.012	0.126	1222
Mammut_americanum	extinct	0.012	0.126	1223
Mammut_americanum	extinct	0.012	0.126	1227
Mammut_americanum	extinct	0.012	0.126	1231
Mammut_americanum	extinct	0.012	0.126	1232
Mammut_americanum	extinct	0.012	0.126	1234
Mammut_americanum	extinct	0.012	0.126	1237
Mammut_americanum	extinct	0.012	0.126	1261
Mammut_americanum	extinct	0.012	0.126	1266
Mammut_americanum	extinct	0.012	0.126	1268
Mammut_americanum	extinct	0.012	0.126	1271
Mammut_americanum	extinct	0.012	0.126	1279
Mammut_americanum	extinct	0.012	0.126	1280
Mammut_americanum	extinct	0.012	0.126	1281
Mammut_americanum	extinct	0.012	0.126	1282
Mammut_americanum	extinct	0.012	0.126	1283
Mammut_americanum	extinct	0.012	0.126	1284
Mammuthus_columbi	extinct	0.012	0.126	1284
Mammuthus_primigenius	extinct	0.012	0.126	1284
Mammuthus_primigenius	extinct	0.012	0.126	1295
Mammut_americanum	extinct	0.01	0.126	1298
Mammut_americanum	extinct	0.012	0.126	1302
Mammuthus_columbi	extinct	0.012	0.126	1309
Mammuthus_primigenius	extinct	0.012	0.126	1318
Mammut_americanum	extinct	0.012	0.126	1321
Mammut_americanum	extinct	0.012	0.126	1323
Mammut_americanum	extinct	0.012	0.126	1326
Mammut_americanum	extinct	0.012	0.126	1328
Mammuthus_columbi	extinct	0.012	0.126	1327
Mammut_americanum	extinct	0.012	0.126	1334
Mammuthus_primigenius	extinct	0.012	0.126	1335
Mammut_americanum	extinct	0.012	0.126	1339
Mammut_americanum	extinct	0.012	0.126	1340
Mammut_americanum	extinct	0.012	0.126	1341
Mammut_americanum	extinct	0.012	0.126	1342
Mammut_americanum	extinct	0.012	0.126	1343
Mammut_americanum	extinct	0.012	0.126	1344
Mammut_americanum	extinct	0.012	0.126	1347
Mammuthus_columbi	extinct	0.012	0.126	1352
Mammuthus_columbi	extinct	0.012	0.126	1373
Mammut_americanum	extinct	0.012	0.126	1382
Mammut_americanum	extinct	0.012	0.126	1388
Mammut_americanum	extinct	0.0117	0.126	1389
Mammut_americanum	extinct	0.012	0.126	1390
Mammut_americanum	extinct	0.012	0.126	1419
Mammut_americanum	extinct	0.012	0.126	1420
Mammuthus_primigenius	extinct	0.012	0.126	1421
Mammut_americanum	extinct	0.012	0.126	1422
Mammut_americanum	extinct	0.012	0.126	1428
Mammuthus_columbi	extinct	0.012	0.126	1436
Mammut_americanum	extinct	0.012	0.126	1449
Mammut_americanum	extinct	0.012	0.126	1452
Mammut_americanum	extinct	0.012	0.126	1453
Mammut_americanum	extinct	0.012	0.126	1458
Mammut_americanum	extinct	0.012	0.126	1464
Mammut_americanum	extinct	0.01	0.126	1470
Stegomastodon_platensis	extinct	0.01	0.126	1481
Mammut_americanum	extinct	0.012	0.126	1493
Mammut_americanum	extinct	0.012	0.126	1500
Mammut_americanum	extinct	0.012	0.126	1521
Mammut_americanum	extinct	0.012	0.126	1520
Mammuthus_columbi	extinct	0.012	0.126	1523
Mammut_americanum	extinct	0.01	0.126	1529
Mammut_americanum	extinct	0.012	0.126	1538
Mammut_americanum	extinct	0.012	0.126	1555
Mammut_americanum	extinct	0.012	0.126	1556
Mammut_americanum	extinct	0.012	0.126	1557
Mammut_americanum	extinct	0.012	0.126	1558
Mammut_americanum	extinct	0.012	0.126	1559
Mammut_americanum	extinct	0.012	0.126	1568
Mammuthus_columbi	extinct	0.012	0.126	1568
Mammut_americanum	extinct	0.012	0.126	1570
Mammut_americanum	extinct	0.012	0.126	1571
Mammuthus_columbi	extinct	0.012	0.126	1571
Palaeoloxodon_antiquus	extinct	0.1	0.126	1573
Mammut_americanum	extinct	0.012	0.126	1581
Mammut_americanum	extinct	0.012	0.126	1582
Mammut_americanum	extinct	0.012	0.126	1586
Mammut_americanum	extinct	0.012	0.126	1585
Mammuthus_columbi	extinct	0.012	0.126	1588
Mammut_americanum	extinct	0.012	0.126	1589
Mammut_americanum	extinct	0.012	0.126	1590
Mammut_americanum	extinct	0.012	0.126	1591
Mammut_americanum	extinct	0.012	0.126	1593
Mammuthus_columbi	extinct	0.012	0.126	1593
Mammuthus_primigenius	extinct	0.012	0.126	1595
Mammut_americanum	extinct	0.012	0.126	1597
Mammut_americanum	extinct	0.012	0.126	1599
Mammut_americanum	extinct	0.012	0.126	1606
Mammut_americanum	extinct	0.012	0.126	1607
Mammut_americanum	extinct	0.012	0.126	1608
Mammut_americanum	extinct	0.012	0.126	1610
Mammut_americanum	extinct	0.012	0.126	1611
Mammut_americanum	extinct	0.012	0.126	1646
Mammuthus_primigenius	extinct	0.012	0.126	1647
Palaeoloxodon_tiliensis	extinct	0.012	0.126	278
Palaeoloxodon_lomolinoi	extinct	0.012	0.126	1501
Palaeoloxodon_naumanni	extinct	0.0117	0.126	1128
Palaeoloxodon_naumanni	extinct	0.0117	0.126	1349
Palaeoloxodon_naumanni	extinct	0.0117	0.126	1350
Loxodonta_africana	extant	0.035	0.125	203
Palaeoloxodon_antiquus	extinct	0.039	0.1	674
Elephas_maximus	extant	0.06	0.08	1190
Loxodonta_africana	extant	0.056	0.074	371
Loxodonta_africana	extant	0.04	0.04	176
Loxodonta_africana	extant	0.012	0.04	924
Mammut_americanum	extinct	0	0.012	82
Loxodonta_africana	extant	0	0.012	99
Loxodonta_africana	extant	0	0.012	350
Stegomastodon_platensis	extinct	0.01	0.012	786
Loxodonta_africana	extant	0	0.012	791
Mammuthus_primigenius	extinct	0.01	0.012	1194
Loxodonta_africana	extant	0	0.012	1322
Loxodonta_africana	extant	0	0.012	1332
Loxodonta_africana	extant	0	0.012	1338
Loxodonta_africana	extant	0	0.012	235
Loxodonta_africana	extant	0	0.012	1178
Cuvieronius_hyodon	extinct	0.011	0.012	1474
Loxodonta_cyclotis	extant	0.01	0.012	347
Elephas_maximus	extant	0	0.01	596
Mammuthus_primigenius	extinct	0.004	0.009	1615
